movie_id,avg_rating
784,1.0
587,3.5714285714285716
988,2.313953488372093
731,3.1538461538461537
1276,2.5
1307,1.5
1574,1.0
667,2.1666666666666665
723,3.1470588235294117
76,3.4074074074074074
1480,2.272727272727273
688,1.8409090909090908
914,2.727272727272727
1372,3.0
332,3.4615384615384617
501,3.4959349593495936
27,3.1052631578947367
577,2.2195121951219514
26,3.452054794520548
1235,4.0
1634,2.0
626,3.25
1493,1.0
1269,3.9
384,2.782608695652174
831,2.4615384615384617
1019,3.967741935483871
1294,3.142857142857143
271,3.2322274881516586
159,3.227722772277228
606,4.045454545454546
743,1.9487179487179487
44,3.3417721518987342
1135,2.9782608695652173
844,3.357142857142857
192,4.120689655172414
908,2.5
916,3.1666666666666665
811,3.9444444444444446
1418,3.6666666666666665
1350,1.5
806,3.46
1210,2.736842105263158
253,3.6923076923076925
1148,3.3333333333333335
1280,2.6875
1363,1.0
1056,3.2
329,3.3333333333333335
236,3.6222222222222222
460,3.0
103,1.8666666666666667
1085,3.0
1398,4.5
350,3.1463414634146343
12,4.385767790262173
1046,3.1739130434782608
336,2.627906976744186
1093,3.0869565217391304
984,2.8636363636363638
1260,2.75
973,3.5
223,4.198529411764706
860,2.25
738,2.838709677419355
417,3.095890410958904
602,3.7
1208,2.85
388,2.392857142857143
548,2.1666666666666665
409,3.142857142857143
91,3.5874125874125875
926,2.702970297029703
663,3.9051724137931036
578,3.152173913043478
1077,3.125
1659,1.0
1564,1.0
707,3.9285714285714284
333,3.593625498007968
1215,1.9333333333333333
822,3.0
1582,1.0
1290,1.5
1457,3.0
222,3.66027397260274
875,2.7358490566037736
285,4.265432098765432
1249,2.8333333333333335
601,4.0
1565,1.0
1324,2.4
995,3.161290322580645
685,3.356687898089172
128,3.5384615384615383
604,4.012345679012346
22,4.151515151515151
330,3.024390243902439
209,3.905759162303665
727,3.4603174603174605
1125,4.25
372,3.5294117647058822
1469,3.1666666666666665
1065,3.490566037735849
1295,2.5714285714285716
1332,2.0
1550,3.0
122,2.339622641509434
1176,3.3636363636363638
230,3.4472361809045227
319,3.2738095238095237
686,3.68
493,4.15
625,3.3292682926829267
1291,2.2
1583,1.0
232,3.207920792079208
233,3.2903225806451615
225,2.908256880733945
157,3.6929133858267718
93,3.7232142857142856
190,4.137096774193548
924,3.4
1506,3.6666666666666665
758,1.7142857142857142
1633,3.0
1061,2.9310344827586206
367,3.458823529411765
476,3.01875
246,3.935483870967742
346,3.642857142857143
855,3.727272727272727
539,2.477272727272727
725,2.75
360,3.2
599,1.0
1588,2.0
861,2.3333333333333335
111,3.485294117647059
654,4.136054421768708
224,3.7045454545454546
519,4.1
1197,3.5555555555555554
1505,4.0
47,3.601503759398496
1456,3.7142857142857144
1207,2.2941176470588234
1477,2.5
827,2.7719298245614037
416,3.484375
1425,2.6
140,3.2131147540983607
177,3.8613138686131387
556,2.5
1244,2.9166666666666665
1300,2.3333333333333335
1055,3.2
1613,4.0
711,4.0
132,4.0772357723577235
1114,3.3
665,2.83
152,3.6341463414634148
671,3.608695652173913
444,2.717391304347826
1206,2.6842105263157894
185,4.100418410041841
696,3.1392405063291138
355,2.926829268292683
747,3.4607843137254903
694,4.045454545454546
618,3.611111111111111
882,3.2941176470588234
305,3.6436781609195403
353,2.4285714285714284
1512,4.0
1586,1.0
1542,3.0
1599,5.0
325,2.546875
955,3.4081632653061225
386,2.8160919540229883
1311,2.5
1306,3.0
906,3.1904761904761907
291,3.37007874015748
1288,3.0
748,3.1234177215189876
603,4.3875598086124405
473,3.126984126984127
581,3.2203389830508473
660,3.764705882352941
435,3.949074074074074
774,2.9375
1382,2.0
1266,3.1666666666666665
1170,3.074074074074074
912,3.0
935,3.2857142857142856
1681,3.0
1626,1.0
1590,2.0
146,2.5
1488,3.0
704,3.0416666666666665
1145,2.6666666666666665
1491,3.0
1247,1.8333333333333333
1304,2.5
1122,5.0
259,2.685185185185185
797,3.096774193548387
1664,3.25
512,4.0
1595,2.0
1,3.8783185840707963
896,3.772727272727273
206,3.38
1172,3.6666666666666665
1008,3.3783783783783785
1391,2.0
1516,4.0
1504,3.6666666666666665
52,3.769230769230769
363,2.723404255319149
768,3.076923076923077
297,3.96
770,3.3859649122807016
777,1.25
1485,3.5
1302,3.4
715,3.2758620689655173
1047,2.8358208955223883
674,2.8958333333333335
1651,4.0
212,3.4565217391304346
1400,3.1
1190,3.3636363636363638
1427,2.8
992,3.0
1458,4.0
1546,1.0
274,3.5
631,3.6218487394957983
1473,3.5555555555555554
1434,2.5
1616,4.0
182,3.9513274336283186
792,3.7209302325581395
699,3.676470588235294
1399,2.4285714285714284
689,3.1494252873563218
1137,3.9655172413793105
1608,2.25
442,1.25
1323,2.6666666666666665
1644,1.5
13,3.4184782608695654
348,3.2962962962962963
734,2.5185185185185186
280,3.1882352941176473
218,3.456140350877193
440,1.6428571428571428
1663,2.0
1682,3.0
474,4.252577319587629
86,3.94
760,2.652173913043478
1267,3.0
636,3.241758241758242
16,3.2051282051282053
1089,2.1315789473684212
6,3.576923076923077
1100,2.625
1367,4.2
1155,3.3333333333333335
572,2.7586206896551726
168,4.0664556962025316
852,1.0
205,3.9926470588235294
887,3.609375
3,3.033333333333333
998,2.5625
178,4.344
1218,3.4615384615384617
1242,2.6
142,3.0701754385964914
925,3.323529411764706
1062,3.75
972,3.1785714285714284
1380,2.3333333333333335
1082,2.625
328,3.4237288135593222
1410,2.75
308,2.966666666666667
867,4.0
1627,3.0
1130,4.0
1646,3.5
429,3.9381443298969074
164,3.589403973509934
470,3.6666666666666665
40,2.8947368421052633
20,3.4166666666666665
1636,4.0
1275,2.5
839,2.5
1171,3.142857142857143
169,4.466101694915254
1353,2.6
500,3.903225806451613
1349,1.0
283,3.7175141242937855
479,4.251396648044692
1444,2.473684210526316
139,2.78
359,3.5
1461,2.0
1144,3.6666666666666665
340,3.5873015873015874
881,2.933333333333333
431,3.5359477124183005
692,3.6280487804878048
1538,3.0
295,3.4025974025974026
1021,3.8157894736842106
980,3.1818181818181817
1335,2.6363636363636362
1245,3.210526315789474
1670,3.0
402,3.4647058823529413
582,3.6011904761904763
250,3.4771573604060912
94,3.0875912408759123
432,3.7701149425287355
1273,2.7333333333333334
377,2.1538461538461537
1394,2.4285714285714284
1301,3.8
1455,2.5
1628,3.75
920,2.2
570,3.1
57,4.0
868,3.8
1026,2.5
1074,2.961038961038961
966,4.1923076923076925
647,4.1
1113,3.272727272727273
1615,3.0
1467,5.0
919,3.7916666666666665
1069,3.1666666666666665
923,4.155172413793103
1146,2.0
339,3.25531914893617
676,3.3376623376623376
292,3.6666666666666665
306,3.9479166666666665
944,3.0
983,2.4
1517,2.8
1355,2.6666666666666665
1251,4.125
54,3.2403846153846154
559,3.1824817518248176
969,3.8
120,2.2388059701492535
1028,3.0405405405405403
1499,3.25
634,3.75
491,3.791044776119403
646,3.8684210526315788
1191,4.333333333333333
1665,2.0
871,2.4
1435,2.5714285714285716
96,4.0067796610169495
235,2.847926267281106
846,3.0681818181818183
776,3.2222222222222223
620,3.0930232558139537
545,1.8333333333333333
1605,3.0
1551,2.0
732,3.65
452,2.6666666666666665
840,2.660377358490566
1032,2.875
1518,3.0
1167,3.5454545454545454
1029,2.0
1464,2.3333333333333335
266,2.7142857142857144
507,3.816326530612245
544,3.1549295774647885
650,3.5416666666666665
48,4.094017094017094
191,4.163043478260869
268,3.792156862745098
5,3.302325581395349
163,3.5543478260869565
1407,2.25
1087,1.7
1360,1.5
1341,1.0
959,3.46875
258,3.8035363457760316
709,4.028846153846154
279,3.2857142857142856
1232,2.4705882352941178
1010,3.25
1357,2.6666666666666665
729,3.4814814814814814
1642,4.5
754,3.3859649122807016
19,3.9565217391304346
430,4.0
397,2.5833333333333335
989,2.84375
1420,1.3333333333333333
1436,2.5
92,3.6153846153846154
836,3.769230769230769
560,2.727272727272727
419,3.7247191011235956
542,2.5294117647058822
553,3.2857142857142856
1192,3.3846153846153846
1541,3.5
780,3.0
415,2.84
1128,2.6923076923076925
1227,2.375
1475,2.875
1486,1.0
641,4.212121212121212
257,3.745874587458746
299,2.9315068493150687
1250,1.5
1569,1.0
826,2.575
1314,2.4545454545454546
1497,3.0
644,3.7714285714285714
1186,3.3333333333333335
1521,3.0
1478,2.7222222222222223
64,4.445229681978798
117,3.693121693121693
227,3.279503105590062
1220,3.3333333333333335
1222,2.68
1490,3.0
1225,2.642857142857143
579,2.6315789473684212
1299,3.0
1603,3.0
504,3.819672131147541
936,3.9375
554,2.803921568627451
1255,2.25
1002,1.875
764,2.7586206896551726
1048,3.0136986301369864
1050,3.6511627906976742
598,2.25
1252,3.0
1166,3.1666666666666665
1298,3.6666666666666665
886,3.0754716981132075
1375,3.6
154,3.7471264367816093
931,2.1578947368421053
41,3.081081081081081
425,3.7411764705882353
309,2.857142857142857
1326,3.3333333333333335
904,3.45
1181,2.5
1530,2.0
1189,5.0
1321,2.5
1452,4.0
1559,1.0
447,3.5041322314049586
484,4.2101449275362315
607,3.9696969696969697
455,3.2551724137931033
1035,3.161764705882353
347,3.510948905109489
1529,2.8
1632,3.0
1151,2.142857142857143
15,3.7781569965870307
43,3.0
1136,3.4827586206896552
845,3.465909090909091
1253,2.4285714285714284
511,4.23121387283237
1052,2.28
262,3.712121212121212
929,2.7
269,3.926984126984127
1194,4.064516129032258
112,2.45
1045,3.24
327,3.3771428571428572
849,2.7169811320754715
615,4.0508474576271185
1470,2.6
1263,2.933333333333333
563,2.413793103448276
1576,1.0
1240,3.6538461538461537
165,4.109375
1182,2.3076923076923075
1132,2.625
1091,2.7209302325581395
666,2.4
775,2.769230769230769
1330,2.5
1654,1.0
843,3.0
358,2.6153846153846154
366,3.3404255319148937
854,3.375
1286,3.7058823529411766
179,3.909502262443439
207,3.8181818181818183
489,4.115384615384615
1119,3.6610169491525424
1073,3.8181818181818183
1180,2.5
189,4.106060606060606
675,3.5555555555555554
862,2.111111111111111
590,2.0
1527,2.4285714285714284
1649,3.0
1635,3.0
659,4.078260869565217
383,2.064516129032258
37,2.25
1396,4.2
1362,2.0
1310,3.0
1624,2.0
937,3.4054054054054053
316,4.196428571428571
127,4.283292978208232
1231,2.5
461,3.6216216216216215
502,3.7017543859649122
523,3.9939024390243905
61,3.864406779661017
819,2.7
1334,1.0
88,3.539906103286385
197,4.104602510460251
531,3.9224806201550386
993,3.515151515151515
486,3.796875
979,3.2
903,3.111111111111111
1487,2.0
318,4.466442953020135
462,3.804054054054054
547,3.341463414634146
1248,3.0
1216,3.0
1124,3.8333333333333335
1271,2.7142857142857144
202,3.7642857142857142
619,3.171875
107,3.5
263,2.1578947368421053
564,2.037037037037037
374,2.272727272727273
1158,4.0
891,2.6666666666666665
1108,2.4
1641,3.0
231,2.683098591549296
1123,3.6666666666666665
1219,2.9
9,3.8963210702341136
17,3.119565217391304
1406,3.4
552,2.8666666666666667
1597,3.0
1520,3.0
324,3.136
609,3.5833333333333335
1329,1.0
586,2.676470588235294
1351,2.0
1164,2.1666666666666665
286,3.656964656964657
398,2.076923076923077
505,4.0
72,3.193798449612403
538,3.4242424242424243
1403,2.75
1293,5.0
1600,3.75
1017,3.24
1211,3.4166666666666665
1509,1.6
175,3.8173076923076925
746,3.6638655462184873
1159,3.5454545454545454
423,3.8333333333333335
1057,2.3181818181818183
387,3.3846153846153846
695,2.923076923076923
498,4.184210526315789
381,3.55
721,3.4444444444444446
1118,3.25531914893617
1121,3.761904761904762
1161,2.923076923076923
850,4.0
614,3.7450980392156863
503,3.641025641025641
880,3.169491525423729
761,3.0454545454545454
583,3.0
594,2.4
610,3.658536585365854
35,2.1818181818181817
1369,2.75
1072,2.4285714285714284
1519,3.0
1589,3.0
1059,2.7714285714285714
739,3.323170731707317
1142,4.045454545454546
1384,1.6666666666666667
1379,2.857142857142857
1386,2.6666666666666665
677,3.0
1536,5.0
310,3.6
485,3.816
742,3.644194756554307
568,3.6478260869565218
698,3.0
870,2.7777777777777777
900,3.6904761904761907
1513,2.0
1539,1.75
1377,3.25
838,2.75
1154,3.3333333333333335
456,2.3125
834,2.2
196,3.9163346613545817
1438,2.4
1451,3.8666666666666667
1272,1.8
829,2.6470588235294117
437,1.0
733,3.2
217,3.158333333333333
800,2.8846153846153846
290,3.1145833333333335
441,2.5660377358490565
948,2.1666666666666665
986,2.5652173913043477
884,3.2857142857142856
1643,3.75
1560,2.75
1657,3.0
307,3.515957446808511
326,3.36
229,3.111111111111111
1037,2.0
960,3.24
823,2.8780487804878048
1545,2.5
537,3.6333333333333333
766,3.111111111111111
1096,2.6666666666666665
173,4.172839506172839
1036,2.75
114,4.447761194029851
301,3.3043478260869565
713,3.611111111111111
494,4.0
278,3.2333333333333334
220,3.3636363636363638
669,1.6153846153846154
813,3.892857142857143
890,1.9534883720930232
810,2.888888888888889
1205,3.0
59,4.0602409638554215
4,3.550239234449761
55,3.704697986577181
684,3.7928994082840237
445,3.5
1575,1.0
1318,1.3333333333333333
1540,2.8
1340,1.0
1669,2.0
449,3.034188034188034
8,3.9954337899543377
495,3.6610169491525424
450,2.3968253968253967
241,3.546875
930,2.7
717,2.817073170731707
100,4.155511811023622
757,2.75
161,3.481818181818182
1279,2.888888888888889
687,2.1884057971014492
987,2.5
555,2.0
1066,3.0
1256,2.0
1385,2.8
1397,3.2
922,3.823529411764706
23,4.1208791208791204
1022,3.4375
679,3.046728971962617
1015,2.8333333333333335
39,3.264367816091954
1315,3.130434782608696
981,1.75
1169,4.1
719,2.413793103448276
1060,3.051282051282051
1254,1.8181818181818181
176,3.9471830985915495
520,4.104838709677419
1041,3.193548387096774
380,3.336206896551724
672,2.723076923076923
791,2.5
629,3.3376623376623376
736,3.9358974358974357
49,3.3209876543209877
1076,2.25
1116,3.6153846153846154
1111,3.4285714285714284
1075,3.4285714285714284
1287,1.3333333333333333
1677,3.0
1462,3.7142857142857144
1614,3.0
7,3.798469387755102
162,3.556603773584906
514,3.911111111111111
549,3.5652173913043477
1432,1.0
877,2.5384615384615383
637,3.026315789473684
1431,3.4
1494,1.0
1498,4.0
1365,1.5
238,3.875
648,4.029850746268656
244,3.1666666666666665
624,3.272727272727273
130,2.260869565217391
446,2.4444444444444446
958,3.7857142857142856
1662,2.5
453,1.9375
856,3.8333333333333335
136,4.123809523809523
1422,2.25
720,3.0232558139534884
1358,3.0
1549,1.5
1000,3.0
84,3.0
1531,3.2857142857142856
1601,1.0
728,3.022222222222222
664,3.5434782608695654
627,3.2266666666666666
314,1.0
824,2.7551020408163267
691,3.5
1236,3.0
1661,1.0
247,1.8
649,3.4
87,3.9057971014492754
1233,3.5
565,2.6818181818181817
1594,4.5
1596,2.0
1495,3.6
1374,1.0
956,3.608695652173913
343,3.096774193548387
171,3.876923076923077
273,3.569506726457399
443,3.808641975308642
1195,3.272727272727273
1673,3.0
585,2.4871794871794872
434,3.8358208955223883
1305,2.4285714285714284
1229,2.1538461538461537
439,1.0
1620,3.2222222222222223
428,3.8181818181818183
331,3.5398230088495577
277,3.464788732394366
51,3.45679012345679
1381,3.25
194,4.058091286307054
794,3.652173913043478
465,3.5647058823529414
1555,2.6
994,2.2857142857142856
957,2.0
706,2.6666666666666665
1313,3.142857142857143
391,2.7457627118644066
1598,2.5
821,3.0454545454545454
532,3.3181818181818183
1297,2.8333333333333335
438,1.1666666666666667
1388,3.3333333333333335
1619,3.0
129,3.8217054263565893
69,3.853582554517134
928,3.1153846153846154
448,3.388235294117647
1412,1.6666666666666667
467,3.7916666666666665
166,4.120689655172414
1200,3.2857142857142856
1463,3.3333333333333335
1234,2.375
1020,3.8857142857142857
97,3.79296875
400,2.7222222222222223
1001,2.0
1261,3.25
1230,1.8333333333333333
543,3.619047619047619
1317,2.0
693,3.6483516483516483
533,3.6666666666666665
524,4.021739130434782
1134,3.3157894736842106
1006,2.8260869565217392
661,4.1022727272727275
1607,3.3333333333333335
264,2.742574257425743
234,3.775
312,3.1625
239,3.513333333333333
389,3.4444444444444446
869,3.0
1058,3.2666666666666666
1209,2.533333333333333
1081,2.75
1347,2.75
1356,2.6666666666666665
1581,1.0
63,3.097560975609756
635,2.739130434782609
885,2.230769230769231
1638,3.0
403,3.427860696517413
779,2.5483870967741935
395,2.5892857142857144
1104,3.0
982,2.8
1609,1.6666666666666667
509,3.8512396694214877
459,3.75
1094,2.4166666666666665
1625,4.0
907,2.0
10,3.831460674157303
102,3.1296296296296298
77,3.2781456953642385
1007,4.127659574468085
1443,3.75
589,4.023255813953488
1098,3.6904761904761907
1401,3.2222222222222223
848,3.5555555555555554
1346,2.4
1647,3.0
1459,3.5714285714285716
361,3.5
814,5.0
658,3.4177215189873418
1502,1.5
1354,1.0
50,4.3584905660377355
750,3.8548387096774195
771,2.6341463414634148
518,3.651685393258427
951,2.8205128205128207
1660,2.0
1214,2.0
1414,2.0
527,4.02051282051282
404,3.6732673267326734
1102,2.4285714285714284
267,3.4444444444444446
817,2.6666666666666665
293,3.802721088435374
1639,4.333333333333333
1343,1.0
769,2.4523809523809526
569,2.701492537313433
45,4.05
977,2.693877551020408
938,2.88
1333,2.8
1442,2.4
793,3.5
1611,3.0
216,3.910344827586207
952,3.1777777777777776
1039,4.011111111111111
812,3.111111111111111
759,2.1818181818181817
1110,2.8536585365853657
1320,1.0
1667,3.0
418,3.5813953488372094
946,3.1475409836065573
261,2.558139534883721
38,3.0083333333333333
320,4.05
1405,3.3333333333333335
1447,3.0
1325,1.0
1655,2.0
181,4.007889546351085
510,3.9421487603305785
249,3.246153846153846
82,3.7203065134099615
364,2.675675675675676
1671,1.0
288,3.4414225941422596
576,3.021505376344086
394,3.3333333333333335
945,3.925
167,2.955223880597015
1049,2.52
703,3.5789473684210527
289,2.9806949806949805
240,2.7884615384615383
889,3.3846153846153846
356,3.381443298969072
80,2.764705882352941
1528,2.3333333333333335
1389,3.0
25,3.4436860068259385
591,3.601123595505618
763,3.389261744966443
427,4.292237442922374
245,3.1083333333333334
73,3.46875
1147,3.6666666666666665
816,2.4285714285714284
1484,2.6666666666666665
237,3.7109375
1556,2.0
895,3.2169811320754715
1126,3.34375
1421,3.1818181818181817
1368,3.6666666666666665
113,4.111111111111111
1492,4.0
1543,3.0
645,3.814814814814815
1419,2.125
795,2.4285714285714284
1213,2.1666666666666665
160,3.463768115942029
818,2.76
24,3.4482758620689653
1078,2.772727272727273
1071,2.875
1103,3.789473684210526
1558,3.5714285714285716
893,2.4285714285714284
1501,3.0
921,3.9782608695652173
70,3.6613545816733066
408,4.491071428571429
1003,2.25
1479,2.75
1454,3.0
121,3.438228438228438
730,3.5
125,3.557377049180328
62,3.141732283464567
396,2.814814814814815
1453,2.0
480,4.284916201117318
156,3.9864864864864864
351,2.7
1592,3.6
1666,2.0
143,3.765765765765766
1336,1.8
1083,2.5
967,3.1666666666666665
697,3.425
219,3.171171171171171
1099,3.4615384615384617
1610,2.0
1679,3.0
411,2.914110429447853
95,3.8127853881278537
482,3.984375
740,3.4761904761904763
477,3.210526315789474
1423,2.25
968,3.7222222222222223
29,2.6666666666666665
226,3.355421686746988
1038,2.823529411764706
741,3.4482758620689653
651,4.076023391812866
390,3.2
1439,3.0
789,3.574468085106383
1570,1.0
528,4.132231404958677
526,3.8306451612903225
558,3.6714285714285713
1221,3.4871794871794872
464,3.5925925925925926
1289,2.142857142857143
710,3.569620253164557
1177,1.8571428571428572
21,2.761904761904762
1578,2.0
214,3.3508771929824563
1587,1.0
653,3.911764705882353
1393,2.111111111111111
1409,2.857142857142857
1523,3.0
1514,3.142857142857143
550,3.2847682119205297
1283,2.6842105263157894
323,2.933333333333333
1153,3.473684210526316
1327,2.3333333333333335
1079,2.2444444444444445
1465,2.3333333333333335
1552,2.0
1548,1.0
1345,2.0
1648,2.0
492,3.864406779661017
866,3.319327731092437
338,2.659340659340659
1239,2.4444444444444446
941,3.0652173913043477
1337,2.3333333333333335
352,2.1153846153846154
335,2.761904761904762
798,2.2222222222222223
1179,2.111111111111111
1042,3.142857142857143
678,2.808219178082192
195,3.9335548172757475
933,2.4285714285714284
98,4.28974358974359
1185,2.2777777777777777
1140,2.2941176470588234
714,3.230769230769231
1364,1.0
1602,3.3333333333333335
256,3.5625
1257,1.75
1450,4.0
1131,4.0
1308,1.0
911,2.5
1604,4.0
1348,1.0
595,3.09375
287,3.58974358974359
490,4.02
1188,2.772727272727273
345,3.4
1168,3.3181818181818183
1524,4.25
752,3.3076923076923075
790,2.909090909090909
767,2.1818181818181817
828,2.6923076923076925
1631,3.5
1593,4.0
1173,2.5714285714285716
1637,3.0
809,2.9069767441860463
1203,4.0476190476190474
990,3.090909090909091
1053,3.4583333333333335
1284,2.8461538461538463
863,3.9166666666666665
1150,3.111111111111111
1562,1.0
1319,1.75
371,3.1641791044776117
90,3.0526315789473686
1014,3.061224489795918
32,3.7901234567901234
622,3.358974358974359
1115,3.413793103448276
60,4.015625
469,3.7761194029850746
382,3.5945945945945947
630,3.2903225806451615
1282,3.2222222222222223
786,2.642857142857143
1027,2.6666666666666665
621,2.909090909090909
75,3.0
265,3.8634361233480177
662,3.426829268292683
640,3.024390243902439
203,3.868131868131868
221,3.72972972972973
457,1.7407407407407407
835,3.8666666666666667
782,2.6
1515,4.0
1237,3.5
1668,3.0
151,3.6319018404907975
141,3.5
414,3.532258064516129
724,3.486842105263158
433,3.690058479532164
608,3.933333333333333
1471,2.4444444444444446
712,3.0784313725490198
899,3.4444444444444446
859,2.6666666666666665
341,3.090909090909091
1532,2.0
1579,1.0
751,3.4277777777777776
1023,2.5806451612903225
334,3.359375
801,2.8125
953,3.3181818181818183
1440,3.0
943,3.475
978,2.5185185185185186
1043,3.0
592,3.3333333333333335
1577,1.0
1547,3.0
272,4.262626262626263
488,4.2
145,2.4461538461538463
1383,2.0
515,4.203980099502488
200,3.825242718446602
735,3.854014598540146
680,2.5588235294117645
1622,2.3333333333333335
376,2.8333333333333335
1511,3.2
487,4.102941176470588
378,3.722772277227723
109,3.4307692307692306
56,4.060913705583756
639,3.7
254,2.4516129032258065
940,2.34375
1040,2.6
1617,3.0
655,3.881057268722467
228,3.8155737704918034
478,4.115384615384615
213,3.985074626865672
997,2.125
1446,3.1333333333333333
1149,3.8461538461538463
1623,4.0
534,3.3076923076923075
1585,2.5
426,2.84375
303,3.6865671641791047
1105,2.8333333333333335
1120,3.0
1474,2.8333333333333335
749,3.176470588235294
1408,1.0
718,3.6875
1281,3.1538461538461537
574,2.2
1554,3.0
708,3.4752475247524752
354,3.486111111111111
170,4.1735537190082646
702,3.018867924528302
1268,3.3
1544,2.6666666666666665
807,2.7777777777777777
1162,1.6
1196,3.0
304,3.5369127516778525
611,4.1
612,3.9411764705882355
668,2.1666666666666665
783,2.72972972972973
536,3.3
298,3.768041237113402
370,2.8205128205128207
753,3.7083333333333335
105,2.5675675675675675
865,3.4761904761904763
913,2.5
1553,2.75
188,3.6823529411764704
58,3.645714285714286
726,2.4285714285714284
837,3.92
1370,2.6666666666666665
1573,2.5
204,3.834285714285714
421,3.5943396226415096
1024,3.6
33,3.4536082474226806
11,3.847457627118644
888,3.466666666666667
781,3.3333333333333335
872,3.0952380952380953
1152,3.4285714285714284
575,2.5454545454545454
1482,4.0
825,3.036144578313253
369,2.6363636363636362
541,2.877551020408163
83,4.0625
508,3.5953488372093023
413,2.6363636363636362
150,3.828025477707006
110,2.5161290322580645
1129,3.5714285714285716
1033,2.78125
106,2.887323943661972
260,2.574803149606299
71,3.7818181818181817
68,3.417910447761194
567,2.8
1472,3.5
561,3.0677966101694913
525,4.027397260273973
1241,2.6666666666666665
147,3.4702702702702704
116,3.824
1224,2.6666666666666665
910,2.0
1080,4.0
546,3.031496062992126
317,3.911764705882353
1228,2.4583333333333335
198,4.0078740157480315
14,3.9672131147540983
1430,2.3333333333333335
638,3.772727272727273
805,3.6296296296296298
1672,2.0
600,3.0
1680,2.0
344,3.6545454545454548
657,4.259541984732825
975,3.159090909090909
349,2.903225806451613
1285,3.1333333333333333
424,1.3157894736842106
1184,2.5
1658,3.0
832,2.5454545454545454
342,2.923076923076923
123,3.234782608695652
373,2.8974358974358974
379,2.9767441860465116
1018,3.1875
1264,3.2857142857142856
971,3.676470588235294
965,3.6666666666666665
1448,3.6666666666666665
454,2.875
1678,1.0
1629,4.0
242,3.9914529914529915
284,3.160621761658031
270,3.5955882352941178
199,4.175757575757576
690,3.458064516129032
1086,3.2857142857142856
158,2.6166666666666667
1563,1.0
135,3.969111969111969
248,3.675
1106,3.0
902,3.8333333333333335
1095,2.6206896551724137
522,3.7714285714285714
499,3.9516129032258065
1606,2.0
1567,1.0
466,3.5961538461538463
506,3.8555555555555556
42,3.804054054054054
1437,2.0
566,3.569832402234637
337,3.0
1312,3.0
119,4.5
1141,3.3333333333333335
909,3.769230769230769
1433,2.0
1566,1.0
79,4.044642857142857
